channelGrouping,city,metro,visitNumber,browser,operatingSystem,isMobile,deviceCategory,campaign,source,medium,hits,pageviews,bounces,newVisits,transactionRevenue,month,quarterMonth,day,weekday,time_range
6,295,52,1,18,6,False,0,0,66,6,3,3,0,1,0.0,12,1,5,126,0
7,181,0,2,5,9,False,0,0,75,6,2,2,0,0,0.0,12,1,5,126,4
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,12,1,5,126,0
7,295,52,3,5,9,False,0,0,75,6,2,2,0,0,0.0,12,1,5,126,4
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,12,1,5,126,0
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,12,1,5,126,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,12,1,5,126,3
4,147,25,1,18,11,True,1,0,23,5,1,1,1,1,0.0,12,1,5,126,2
4,181,0,1,5,1,True,1,0,23,5,1,1,1,1,0.0,1,2,9,161,1
4,259,0,1,18,11,True,1,0,23,5,1,1,1,1,0.0,1,2,9,161,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,1,2,9,161,1
4,295,52,2,5,9,False,0,0,23,5,1,1,1,0,0.0,1,2,9,161,1
6,14,2,7,5,6,False,0,0,48,6,1,1,1,0,0.0,1,2,9,161,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,1,2,9,161,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,1,2,9,161,4
6,16,3,3,5,6,False,0,0,48,6,1,1,1,0,0.0,1,2,9,161,4
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,1,2,9,161,4
2,295,52,1,5,9,False,0,0,0,0,2,2,0,1,0.0,1,2,9,161,3
2,295,52,1,18,11,True,1,0,0,0,4,4,0,1,0.0,1,2,9,161,4
4,295,52,1,18,11,True,1,0,23,5,4,4,0,1,0.0,1,2,9,161,0
6,295,52,2,5,6,False,0,0,48,6,5,5,0,0,0.0,1,2,9,161,0
6,241,0,1,5,1,True,1,0,28,6,5,5,0,1,0.0,1,2,9,161,0
4,197,0,1,18,11,True,1,0,23,5,6,6,0,1,0.0,1,2,9,161,4
5,295,52,2,5,1,True,1,3,23,3,7,6,0,0,0.0,1,2,9,161,3
2,295,52,1,18,11,True,2,0,0,0,10,10,0,1,0.0,1,2,9,161,0
4,295,52,2,5,9,False,0,0,23,5,11,8,0,0,0.0,1,2,9,161,1
2,45,0,1,5,9,False,0,0,0,0,12,12,0,1,0.0,1,2,9,161,3
2,295,52,1,5,9,False,0,0,0,0,13,13,0,1,0.0,1,2,9,161,1
4,182,32,1,5,6,False,0,0,23,5,17,13,0,1,0.0,1,2,9,161,4
6,182,32,2,5,6,False,0,0,48,6,20,15,0,0,0.0,1,2,9,161,4
6,295,52,2,5,6,False,0,0,67,6,24,16,0,0,239.6,1,2,9,161,3
7,295,52,1,7,9,False,0,0,75,6,1,1,1,1,0.0,1,2,9,161,1
7,295,52,1,15,1,True,1,0,75,6,1,1,1,1,0.0,1,2,9,161,4
7,295,52,1,5,1,True,2,0,75,6,4,4,0,1,0.0,1,2,9,161,1
4,172,45,1,5,6,False,0,0,23,5,6,5,0,1,0.0,9,2,14,44,4
4,295,52,1,5,1,True,1,0,23,5,7,5,0,1,0.0,9,2,14,44,0
4,12,49,1,5,9,False,0,0,23,5,8,6,0,1,0.0,9,2,14,44,1
4,295,52,1,5,1,True,1,0,23,5,11,8,0,1,0.0,9,2,14,44,0
4,295,52,1,5,1,True,1,0,23,5,12,11,0,1,0.0,9,2,14,44,0
1,250,0,3,5,9,False,0,4,3,2,15,8,0,0,0.0,9,2,14,44,1
4,295,52,1,5,6,False,0,0,23,5,21,17,0,1,0.0,9,2,14,44,0
6,230,45,3,5,6,False,0,0,48,6,32,28,0,0,0.0,9,2,14,44,3
7,295,52,2,5,6,False,0,0,61,6,19,12,0,0,0.0,9,2,14,44,1
1,250,0,2,5,9,False,0,4,3,2,3,2,0,0,0.0,9,2,14,44,1
4,295,52,1,5,6,False,0,0,23,5,3,2,0,1,0.0,9,2,14,44,4
2,172,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,9,2,14,44,4
2,295,52,1,5,1,True,1,0,0,0,1,1,1,1,0.0,9,2,14,44,1
4,231,45,1,5,9,False,0,0,23,5,1,1,1,1,0.0,9,2,14,44,3
4,265,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,9,2,14,44,1
7,295,52,3,5,9,False,0,0,75,6,1,1,1,0,0.0,9,2,14,44,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,4
7,295,52,2,5,9,False,0,0,75,6,1,1,1,0,0.0,9,2,14,44,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,1
2,148,26,1,5,3,False,0,0,0,0,1,1,1,1,0.0,9,2,14,44,4
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,9,2,14,44,0
2,129,46,1,5,5,False,0,0,0,0,1,1,1,1,0.0,9,2,14,44,3
7,295,52,1,5,1,True,1,0,75,6,2,2,0,1,0.0,9,2,14,44,0
4,181,0,1,8,5,False,0,0,23,5,2,2,0,1,0.0,9,2,14,44,1
2,295,52,2,5,9,False,0,0,0,0,7,4,0,0,0.0,9,2,14,44,2
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,9,2,14,44,1
2,295,52,1,5,9,False,0,0,0,0,3,3,0,1,0.0,9,2,14,44,3
4,182,32,1,5,6,False,0,0,23,5,3,3,0,1,0.0,9,2,14,44,4
7,147,25,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,4
7,109,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,0
7,109,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,9,2,14,44,0
7,295,52,1,18,6,False,0,0,75,6,3,3,0,1,0.0,9,2,14,44,1
6,182,32,1,5,6,False,0,0,48,6,6,4,0,1,0.0,9,2,14,44,2
1,250,0,1,5,9,False,0,4,3,2,2,2,0,1,0.0,9,2,14,44,1
4,295,52,1,9,9,False,0,0,23,5,2,2,0,1,0.0,8,2,14,13,3
5,295,52,1,5,1,True,1,3,23,3,6,5,0,1,0.0,8,2,14,13,0
2,295,52,1,5,6,False,0,0,0,0,7,5,0,1,0.0,8,2,14,13,1
2,295,52,4,5,9,False,0,0,0,0,38,25,0,0,0.0,8,2,14,13,0
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,8,2,14,13,0
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,8,2,14,13,1
2,230,45,2,5,1,True,1,0,0,0,1,1,1,0,0.0,8,2,14,13,0
2,295,52,1,20,5,False,0,0,0,0,1,1,1,1,0.0,8,2,14,13,0
2,230,45,1,5,1,True,1,0,0,0,2,2,0,1,0.0,8,2,14,13,3
4,295,52,1,5,11,True,1,0,23,5,3,2,0,1,0.0,8,2,14,13,1
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,2,14,13,1
7,109,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,2,14,13,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,8,2,14,13,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,8,2,14,13,4
7,295,52,1,15,9,False,0,0,75,6,1,1,1,1,0.0,8,2,14,13,3
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,8,2,14,13,3
4,295,52,1,5,6,False,0,0,23,5,1,1,1,1,0.0,6,1,5,308,3
4,295,52,1,5,3,False,0,0,23,5,1,1,1,1,0.0,6,1,5,308,3
5,295,52,1,5,9,False,0,1,23,3,1,1,1,1,0.0,6,1,5,308,0
2,229,44,1,18,6,False,0,0,0,0,1,1,1,1,0.0,6,1,5,308,3
6,16,3,9,5,6,False,0,0,48,6,1,1,1,0,0.0,6,1,5,308,3
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,6,1,5,308,3
2,295,52,4,5,9,False,0,0,0,0,1,1,1,0,0.0,6,1,5,308,0
2,66,0,2,5,1,True,1,0,0,0,1,1,1,0,0.0,6,1,5,308,1
2,295,52,13,18,11,True,1,0,0,0,1,1,1,0,0.0,6,1,5,308,1
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,1,5,308,4
5,182,32,1,5,3,False,0,3,23,3,1,1,1,1,0.0,6,1,5,308,2
4,172,45,3,5,6,False,0,0,23,5,1,1,1,0,0.0,6,1,5,308,4
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,1,5,308,4
5,295,52,1,5,9,False,0,3,23,3,1,1,1,1,0.0,6,1,5,308,0
2,210,0,1,3,1,True,1,0,0,0,1,1,1,1,0.0,6,1,5,308,4
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,6,1,5,308,1
4,295,52,1,18,11,True,1,0,23,5,1,1,1,1,0.0,6,1,5,308,1
2,257,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,6,1,5,308,4
4,295,52,1,8,9,False,0,0,23,5,2,2,0,1,0.0,6,1,5,308,0
4,57,0,1,5,1,True,1,0,23,5,2,2,0,1,0.0,6,1,5,308,1
6,172,45,1,5,6,False,0,0,48,6,2,2,0,1,0.0,6,1,5,308,4
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,6,1,5,308,4
4,295,52,1,5,6,False,0,0,23,5,2,2,0,1,0.0,6,1,5,308,4
4,295,52,1,18,11,True,1,0,23,5,3,3,0,1,0.0,6,1,5,308,4
4,295,52,2,18,11,True,1,0,23,5,3,2,0,0,0.0,6,1,5,308,4
4,295,52,1,7,9,False,0,0,23,5,4,4,0,1,0.0,6,1,5,308,4
2,111,18,1,7,9,False,0,0,0,0,4,4,0,1,0.0,6,1,5,308,3
4,295,52,3,5,9,False,0,0,23,5,5,4,0,0,0.0,6,1,5,308,3
4,295,52,2,5,6,False,0,0,23,5,8,8,0,0,0.0,6,1,5,308,3
4,271,0,1,5,6,False,0,0,23,5,8,5,0,1,0.0,6,1,5,308,3
4,295,52,1,5,1,True,1,0,23,5,10,10,0,1,0.0,6,1,5,308,1
2,241,0,1,5,9,False,0,0,0,0,13,13,0,1,0.0,6,1,5,308,4
4,0,0,1,18,11,True,2,0,23,5,22,15,0,1,0.0,6,1,5,308,1
6,130,0,1,5,6,False,0,0,48,6,29,20,0,1,0.0,6,1,5,308,3
4,197,0,4,5,9,False,0,0,23,5,1,1,1,0,0.0,2,2,14,197,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,14,197,4
4,259,0,2,5,1,True,1,0,23,5,1,1,1,0,0.0,2,2,14,197,1
4,116,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,14,197,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,14,197,4
2,295,52,1,5,1,True,1,0,0,0,1,1,1,1,0.0,2,2,14,197,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,14,197,1
4,295,52,1,20,1,True,1,0,23,5,1,1,1,1,0.0,2,2,14,197,0
6,16,3,8,5,6,False,0,0,48,6,1,1,1,0,0.0,2,2,14,197,4
4,295,52,1,8,5,False,0,0,23,5,1,1,1,1,0.0,2,2,14,197,4
4,295,52,1,18,5,False,0,0,23,5,2,2,0,1,0.0,2,2,14,197,2
2,295,52,1,18,11,True,2,0,0,0,2,2,0,1,0.0,2,2,14,197,3
6,209,0,1,5,9,False,0,0,5,6,2,2,0,1,0.0,2,2,14,197,4
4,295,52,1,5,1,True,1,0,23,5,2,2,0,1,0.0,2,2,14,197,3
4,257,45,1,18,6,False,0,0,23,5,5,5,0,1,0.0,2,2,14,197,0
4,295,52,1,5,1,True,1,0,23,5,5,5,0,1,0.0,2,2,14,197,4
4,295,52,1,5,1,True,2,0,23,5,5,3,0,1,0.0,2,2,14,197,0
6,172,45,1,5,3,False,0,0,48,6,6,6,0,1,0.0,2,2,14,197,4
4,295,52,1,18,11,True,1,0,23,5,21,21,0,1,0.0,2,2,14,197,0
4,295,52,5,5,6,False,0,0,23,5,23,15,0,0,0.0,2,2,14,197,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,2,14,197,3
7,171,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,2,14,197,1
7,295,52,1,8,6,False,0,0,75,6,1,1,1,1,0.0,2,2,14,197,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,2,14,197,1
4,265,0,2,5,6,False,0,0,23,5,1,1,1,0,0.0,2,2,8,191,4
2,295,52,1,9,9,False,0,0,0,0,1,1,1,1,0.0,2,2,8,191,1
4,25,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,8,191,1
4,197,0,3,5,9,False,0,0,23,5,1,1,1,0,0.0,2,2,8,191,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,2,2,8,191,1
2,241,0,1,18,11,True,1,0,0,0,1,1,1,1,0.0,2,2,8,191,0
3,182,32,1,5,6,False,0,0,16,4,1,1,1,1,0.0,2,2,8,191,3
3,182,32,2,5,6,False,0,0,16,4,1,1,1,0,0.0,2,2,8,191,3
5,182,32,1,18,6,False,0,1,23,3,1,1,1,1,0.0,2,2,8,191,3
6,257,45,1,5,6,False,0,0,48,6,1,1,1,1,0.0,2,2,8,191,4
4,295,52,3,5,3,False,0,0,23,5,1,1,1,0,0.0,2,2,8,191,0
4,56,7,1,5,3,False,0,0,23,5,1,1,1,1,0.0,2,2,8,191,4
4,295,52,1,9,9,False,0,0,23,5,1,1,1,1,0.0,2,2,8,191,0
4,182,32,2,5,6,False,0,0,23,5,2,2,0,0,0.0,2,2,8,191,4
4,241,0,2,18,11,True,1,0,23,5,2,2,0,0,0.0,2,2,8,191,0
2,295,52,1,5,9,False,0,0,0,0,3,3,0,1,0.0,2,2,8,191,3
4,230,45,2,5,6,False,0,0,23,5,3,3,0,0,0.0,2,2,8,191,3
4,295,52,1,5,1,True,1,0,23,5,9,8,0,1,0.0,2,2,8,191,0
4,16,3,4,5,6,False,0,0,23,5,15,14,0,0,0.0,2,2,8,191,4
4,230,45,1,5,6,False,0,0,23,5,21,17,0,1,0.0,2,2,8,191,4
4,230,45,3,5,6,False,0,0,23,5,26,21,0,0,0.0,2,2,8,191,3
4,182,32,1,5,6,False,0,0,23,5,85,58,0,1,479.03,2,2,8,191,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,2,2,8,191,1
7,295,52,2,9,9,True,2,0,75,6,1,1,1,0,0.0,2,2,8,191,1
4,295,52,1,18,11,True,2,0,23,5,4,4,0,1,0.0,11,3,15,106,2
4,147,25,1,18,11,True,1,0,23,5,5,5,0,1,0.0,11,3,15,106,3
4,295,52,1,5,9,False,0,0,10,5,5,5,0,1,0.0,11,3,15,106,3
4,283,0,1,5,9,False,0,0,23,5,10,8,0,1,0.0,11,3,15,106,1
4,295,52,1,5,3,False,0,0,23,5,27,22,0,1,0.0,11,3,15,106,3
2,230,45,7,5,6,False,0,0,0,0,1,1,1,0,0.0,11,3,15,106,3
2,295,52,1,20,1,True,1,0,0,0,1,1,1,1,0.0,11,3,15,106,4
4,295,52,1,9,9,True,1,0,23,5,1,1,1,1,0.0,11,3,15,106,1
2,172,45,1,5,6,False,0,0,0,0,1,1,1,1,0.0,11,3,15,106,3
2,295,52,1,5,5,False,0,0,0,0,2,2,0,1,0.0,11,3,15,106,1
4,295,52,1,5,9,False,0,0,23,5,3,2,0,1,0.0,11,3,15,106,0
6,256,0,1,5,9,False,0,0,5,6,3,3,0,1,0.0,11,3,15,106,4
7,181,0,1,5,9,False,0,0,75,6,3,3,0,1,0.0,11,3,15,106,1
2,48,4,1,5,5,False,0,0,0,0,3,3,0,1,0.0,11,3,15,106,4
6,295,52,2,7,9,False,0,0,49,6,4,3,0,0,0.0,11,3,15,106,4
6,172,45,1,5,6,False,0,0,48,6,5,5,0,1,0.0,11,3,15,106,3
4,295,52,1,8,6,False,0,0,23,5,5,5,0,1,0.0,11,3,15,106,4
4,295,52,1,5,6,False,0,0,23,5,9,8,0,1,0.0,11,3,15,106,1
4,295,52,1,5,1,True,2,0,23,5,11,11,0,1,0.0,11,3,15,106,0
2,230,45,6,5,6,False,0,0,0,0,11,8,0,0,0.0,11,3,15,106,4
4,295,52,1,9,9,False,0,0,23,5,12,10,0,1,0.0,11,3,15,106,3
6,295,52,1,5,1,True,1,0,11,6,19,17,0,1,0.0,11,3,15,106,3
2,295,52,2,5,9,False,0,0,0,0,26,18,0,0,0.0,11,3,15,106,4
6,182,32,2,5,6,False,0,0,48,6,46,36,0,0,0.0,11,3,15,106,0
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
7,0,0,2,5,9,False,0,0,75,6,1,1,1,0,0.0,11,3,15,106,1
4,0,0,1,5,6,False,0,0,23,5,1,1,1,1,0.0,11,3,15,106,0
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,3
7,109,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
7,75,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
7,77,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
7,0,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,11,3,15,106,4
7,295,52,1,7,9,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,1
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,11,3,15,106,3
6,172,45,4,5,6,False,0,0,48,6,1,1,1,0,0.0,11,3,15,106,0
1,273,0,2,8,9,False,0,4,3,2,1,1,1,0,0.0,11,3,15,106,4
2,295,52,1,18,6,False,0,0,0,0,1,1,1,1,0.0,11,3,15,106,1
2,245,46,1,5,6,False,0,0,0,0,1,1,1,1,0.0,11,3,15,106,4
6,164,0,1,5,6,False,0,0,28,6,1,1,1,1,0.0,11,3,15,106,4
4,8,0,8,5,6,False,0,0,23,5,2,2,0,0,0.0,11,3,15,106,1
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,15,106,4
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,15,106,1
2,295,52,1,5,9,False,0,0,0,0,2,2,0,1,0.0,11,3,15,106,0
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,15,106,0
6,172,45,3,5,6,False,0,0,48,6,2,2,0,0,0.0,11,3,15,106,3
7,295,52,1,5,9,False,0,0,75,6,3,3,0,1,0.0,11,3,15,106,3
7,19,0,1,5,9,False,0,0,75,6,3,3,0,1,0.0,11,3,15,106,0
7,41,0,1,5,9,False,0,0,75,6,5,5,0,1,0.0,11,3,15,106,4
7,295,52,3,5,9,False,0,0,75,6,2,2,0,0,0.0,11,3,15,106,4
7,181,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,11,3,15,106,1
7,295,52,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,15,106,4
7,109,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,11,3,15,106,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,11,3,15,106,3
4,295,52,1,5,3,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,3
5,295,52,2,18,11,True,1,3,23,3,2,2,0,0,0.0,10,2,13,73,3
6,59,8,7,5,6,False,0,0,47,6,2,2,0,0,0.0,10,2,13,73,3
6,172,45,3,5,6,False,0,0,48,6,2,2,0,0,0.0,10,2,13,73,4
6,190,0,1,5,6,False,0,0,26,6,2,2,0,1,0.0,10,2,13,73,1
4,112,0,1,18,6,False,0,0,23,5,3,3,0,1,0.0,10,2,13,73,3
4,172,45,1,5,1,True,1,0,23,5,3,3,0,1,0.0,10,2,13,73,3
6,182,32,1,5,5,False,0,0,48,6,3,3,0,1,0.0,10,2,13,73,4
2,295,52,2,5,3,False,0,0,0,0,4,4,0,0,0.0,10,2,13,73,2
6,182,32,1,5,6,False,0,0,48,6,4,4,0,1,0.0,10,2,13,73,0
4,295,52,1,18,11,True,1,0,23,5,5,3,0,1,0.0,10,2,13,73,3
4,90,0,1,5,9,False,0,0,23,5,5,4,0,1,0.0,10,2,13,73,4
2,295,52,1,5,3,False,0,0,0,0,7,6,0,1,0.0,10,2,13,73,4
4,295,52,3,18,11,True,1,0,23,5,7,5,0,0,0.0,10,2,13,73,2
6,190,0,2,5,6,False,0,0,26,6,8,7,0,0,0.0,10,2,13,73,1
6,182,32,1,5,6,False,0,0,48,6,9,7,0,1,0.0,10,2,13,73,4
4,295,52,1,5,6,False,0,0,23,5,10,6,0,1,0.0,10,2,13,73,3
4,295,52,1,5,1,True,1,0,23,5,15,11,0,1,0.0,10,2,13,73,3
2,111,18,3,5,6,False,0,0,0,0,44,32,0,0,702.9,10,2,13,73,4
7,295,52,1,18,6,False,0,0,75,6,3,3,0,1,0.0,10,2,13,73,3
7,295,52,6,5,9,False,0,0,75,6,4,2,0,0,0.0,10,2,13,73,3
7,19,0,1,5,1,True,1,0,75,6,6,4,0,1,0.0,10,2,13,73,3
7,295,52,1,5,9,False,0,0,75,6,21,11,0,1,0.0,10,2,13,73,4
6,172,45,181,5,6,False,0,0,48,6,1,1,1,0,0.0,10,2,13,73,0
2,148,26,1,9,9,False,0,0,0,0,1,1,1,1,0.0,10,2,13,73,0
6,231,45,1,5,6,False,0,0,28,6,1,1,1,1,0.0,10,2,13,73,4
6,172,45,180,5,6,False,0,0,48,6,1,1,1,0,0.0,10,2,13,73,4
2,169,0,1,18,11,True,1,0,0,0,1,1,1,1,0.0,10,2,13,73,0
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,2,13,73,4
7,295,52,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,2,13,73,3
4,90,0,1,9,9,True,1,0,23,5,1,1,1,1,0.0,10,2,13,73,4
4,90,0,2,9,9,True,1,0,23,5,1,1,1,0,0.0,10,2,13,73,4
4,106,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,0
4,246,0,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,0
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,10,2,13,73,4
4,295,52,1,8,9,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,4
4,295,52,6,8,9,False,0,0,74,5,1,1,1,0,0.0,10,2,13,73,4
4,55,0,1,20,5,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,4
4,0,0,1,5,1,True,1,0,9,5,1,1,1,1,0.0,10,2,13,73,1
4,48,4,2,5,6,False,0,0,23,5,1,1,1,0,0.0,10,2,13,73,4
7,273,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,2,13,73,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,2,13,73,4
7,295,52,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,2,13,73,1
7,116,0,1,5,9,False,0,0,75,6,2,2,0,1,0.0,10,2,13,73,3
4,295,52,1,5,9,False,0,0,23,5,2,2,0,1,0.0,10,2,13,73,1
4,265,0,2,5,9,False,0,0,23,5,2,2,0,0,0.0,10,2,13,73,4
4,295,52,1,18,6,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,1
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,2,13,73,3
4,190,0,1,5,9,False,0,0,9,5,1,1,1,1,0.0,10,4,29,89,4
4,0,0,2,5,6,False,0,0,23,5,1,1,1,0,0.0,10,4,29,89,1
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,10,4,29,89,1
4,0,0,1,18,11,True,1,0,23,5,1,1,1,1,0.0,10,4,29,89,1
4,38,0,1,18,11,True,1,0,23,5,1,1,1,1,0.0,10,4,29,89,1
2,0,0,1,5,5,False,0,0,0,0,1,1,1,1,0.0,10,4,29,89,1
3,295,52,2,5,1,True,1,0,16,4,1,1,1,0,0.0,10,4,29,89,4
2,59,8,1,5,1,True,1,0,0,0,1,1,1,1,0.0,10,4,29,89,3
4,295,52,1,5,1,True,1,0,23,5,1,1,1,1,0.0,10,4,29,89,1
2,295,52,1,5,1,True,1,0,0,0,1,1,1,1,0.0,10,4,29,89,4
4,41,0,2,5,9,False,0,0,23,5,1,1,1,0,0.0,10,4,29,89,4
4,295,52,1,5,9,False,0,0,23,5,1,1,1,1,0.0,10,4,29,89,1
2,295,52,1,18,11,True,1,0,0,0,2,2,0,1,0.0,10,4,29,89,3
4,148,26,1,18,11,True,1,0,23,5,3,2,0,1,0.0,10,4,29,89,0
6,295,52,1,5,6,False,0,0,48,6,4,4,0,1,0.0,10,4,29,89,3
4,59,8,1,18,11,True,1,0,23,5,5,5,0,1,0.0,10,4,29,89,0
4,41,0,1,5,9,False,0,0,23,5,5,3,0,1,0.0,10,4,29,89,1
4,295,52,1,18,6,False,0,0,23,5,5,5,0,1,0.0,10,4,29,89,0
4,231,45,1,18,11,True,2,0,23,5,8,7,0,1,0.0,10,4,29,89,0
6,295,52,2,5,6,False,0,0,48,6,34,27,0,0,0.0,10,4,29,89,2
4,295,52,2,5,11,True,1,0,23,5,37,24,0,0,0.0,10,4,29,89,4
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,3
7,267,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,4
7,0,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,1
7,27,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,4
7,295,52,1,9,9,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,1
7,182,32,2,5,1,True,1,0,75,6,1,1,1,0,0.0,10,4,29,89,4
7,295,52,2,5,9,False,0,0,75,6,1,1,1,0,0.0,10,4,29,89,1
7,116,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,1
7,117,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,4
7,106,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,4
7,117,0,1,5,9,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,3
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,0
7,267,0,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,1
7,295,52,1,18,6,False,0,0,75,6,1,1,1,1,0.0,10,4,29,89,1
7,295,52,6,5,9,False,0,0,75,6,1,1,1,0,0.0,10,4,29,89,4
7,109,0,1,18,6,False,0,0,75,6,2,2,0,1,0.0,10,4,29,89,1
7,207,0,2,9,9,False,0,0,75,6,2,2,0,0,0.0,10,4,29,89,4
7,295,52,1,5,9,False,0,0,75,6,3,3,0,1,0.0,10,4,29,89,3
7,295,52,1,5,9,False,0,0,75,6,3,3,0,1,0.0,10,4,29,89,4
4,229,44,1,5,1,True,1,0,23,5,5,4,0,1,0.0,9,1,3,33,3
4,295,52,1,18,11,True,2,0,23,5,7,4,0,1,0.0,9,1,3,33,3
4,295,52,2,18,11,True,2,0,23,5,11,8,0,0,0.0,9,1,3,33,2
